day,hour_of_day,outdoor_temp_c,setpoint_c,humidity_pct,occupancy,refrigerant,load_kw,dew_point_c,evap_temp_c,frost_limited,cond_temp_c,critical_point_exceeded,cop,compressor_work_kwh
34,22,30.84,20.7,48.3,1,R32,2.8885,9.38,9.38,True,64.26,False,2.574,1.1221
34,23,29.15,22.1,53.0,1,R32,2.0524,12.07,12.07,True,50.91,False,3.672,0.5589
34,0,27.81,20.0,63.8,2,R32,2.4074,12.93,12.93,True,53.57,False,3.52,0.6839
34,1,27.74,22.8,40.3,4,R32,1.9331,8.6,8.6,True,48.4,False,3.54,0.5461
34,2,25.72,20.0,60.3,1,R32,1.6947,12.07,12.07,True,42.9,False,4.627,0.3663
34,3,26.12,24.3,49.1,3,R32,0.9409,12.93,10.86,False,35.31,False,5.808,0.162
34,4,27.26,25.0,52.3,1,R32,0.761,14.55,14.13,False,34.5,False,7.05,0.108
34,5,26.4,20.2,48.2,2,R32,1.9743,8.89,8.89,True,47.34,False,3.668,0.5382
35,22,30.09,23.5,40.0,3,R32,2.2306,9.12,9.12,True,54.68,False,3.097,0.7202
35,23,29.9,26.0,35.1,4,R32,1.653,9.39,2.39,False,48.26,False,3.003,0.5504
35,0,28.16,22.7,63.5,2,R32,1.7742,15.41,15.41,True,46.09,False,4.704,0.3772
35,1,27.64,22.4,55.3,1,R32,1.564,13.0,0.06,False,44.95,False,3.043,0.514
35,2,26.82,24.1,53.9,2,R32,1.0349,14.18,9.32,False,37.15,False,5.075,0.2039
35,3,27.4,25.5,73.0,4,R32,1.1124,20.3,9.61,False,38.57,False,4.882,0.2278
35,4,25.89,22.5,46.1,2,R32,1.215,10.33,5.14,False,38.44,False,4.179,0.2907
35,5,27.19,24.3,34.4,4,R32,1.3816,7.6,4.56,False,41.8,False,3.729,0.3705
36,22,30.08,20.2,49.6,3,R32,3.1188,9.32,9.32,True,66.62,False,2.465,1.2653
36,23,27.69,24.4,70.3,1,R32,1.0389,18.64,9.56,False,38.1,False,4.953,0.2097
36,0,28.33,23.7,54.7,4,R32,1.8512,14.04,14.04,True,47.34,False,4.312,0.4293
36,1,26.97,22.5,55.6,2,R32,1.5079,13.17,0.96,False,43.43,False,3.227,0.4673
36,2,27.72,24.3,52.3,4,R32,1.5231,13.9,2.54,False,44.25,False,3.305,0.4609
36,3,26.66,23.1,45.6,1,R32,1.1119,10.71,7.22,False,37.96,False,4.56,0.2439
36,4,26.66,22.9,52.9,2,R32,1.3139,12.78,4.13,False,40.48,False,3.815,0.3445
36,5,26.88,24.4,61.6,2,R32,0.9688,16.54,10.56,False,36.42,False,5.485,0.1766
37,22,31.3,24.4,55.7,2,R32,2.1639,14.97,14.97,True,54.25,False,3.667,0.5901
37,23,28.87,24.9,61.7,3,R32,1.5218,17.04,3.16,False,45.43,False,3.268,0.4656
37,0,28.29,24.4,52.6,3,R32,1.5006,14.08,2.96,False,44.56,False,3.319,0.4522
37,1,28.22,25.5,49.5,4,R32,1.3339,14.16,6.44,False,42.17,False,3.913,0.3409
37,2,26.54,22.3,51.2,3,R32,1.5941,11.73,11.73,True,42.71,False,4.598,0.3467
37,3,27.01,25.5,52.6,1,R32,0.5583,15.1,17.52,False,32.25,False,8.0,0.0698
37,4,27.3,24.7,90.6,2,R32,1.0018,23.06,10.39,False,37.23,False,5.282,0.1897
37,5,27.37,21.0,69.4,4,R32,2.3198,15.18,15.18,True,51.58,False,3.961,0.5857
38,22,30.6,23.2,62.4,1,R32,2.1471,15.61,15.61,True,53.14,False,3.848,0.558
38,23,28.75,21.0,50.6,3,R32,2.5436,10.35,10.35,True,56.91,False,3.045,0.8355
38,0,28.99,22.8,66.2,4,R32,2.2705,16.16,16.16,True,52.68,False,3.961,0.5733
38,1,28.06,25.1,64.1,2,R32,1.0996,17.83,9.39,False,39.16,False,4.746,0.2317
38,2,27.17,24.6,75.2,4,R32,1.2947,19.91,6.1,False,40.63,False,4.044,0.3201
38,3,26.59,25.3,74.7,4,R32,0.949,20.48,11.74,False,35.84,False,5.912,0.1605
38,4,26.06,22.1,64.6,4,R32,1.6688,15.11,15.11,True,42.62,False,5.24,0.3185
38,5,27.65,22.0,27.6,1,R32,1.6742,2.44,2.44,True,46.01,False,3.162,0.5294
39,22,30.31,23.6,60.9,3,R32,2.2609,15.61,15.61,True,54.18,False,3.743,0.604
39,23,29.63,20.9,72.3,2,R32,2.6579,15.73,15.73,True,58.31,False,3.392,0.7836
39,0,28.64,22.6,35.2,4,R32,2.2295,6.44,6.44,True,53.46,False,2.973,0.75
39,1,27.62,25.4,35.3,3,R32,1.0483,8.95,10.42,False,38.05,False,5.132,0.2043
39,2,27.84,20.4,50.7,1,R32,2.1577,9.83,9.83,True,51.06,False,3.432,0.6287
39,3,26.3,24.6,51.5,1,R32,0.6102,13.94,15.88,False,32.03,False,8.0,0.0763
39,4,27.81,21.9,36.3,3,R32,2.0461,6.27,6.27,True,50.23,False,3.178,0.6438
39,5,27.48,20.1,47.1,1,R32,2.1434,8.46,8.46,True,50.7,False,3.333,0.643
40,22,31.39,22.3,36.3,3,R32,2.9035,6.62,6.62,True,65.82,False,2.363,1.2289
40,23,29.33,21.1,36.8,3,R32,2.6712,5.75,5.75,True,60.29,False,2.557,1.0446
40,0,29.06,24.8,69.6,4,R32,1.7492,18.86,18.86,True,46.38,False,5.306,0.3297
40,1,27.7,24.6,53.1,2,R32,1.1369,14.41,8.36,False,39.25,False,4.556,0.2495
40,2,27.1,22.7,54.1,3,R32,1.6376,12.94,12.94,True,43.68,False,4.654,0.3519
40,3,27.06,21.1,62.6,1,R32,1.7595,13.68,13.68,True,44.92,False,4.591,0.3832
40,4,27.14,23.7,47.9,2,R32,1.2288,12.0,6.15,False,39.85,False,4.143,0.2966
40,5,27.76,22.3,25.5,3,R32,1.9239,1.58,1.58,True,49.37,False,2.875,0.6693
41,22,31.44,23.5,67.0,2,R32,2.4451,17.02,17.02,True,57.51,False,3.583,0.6824
41,23,27.95,23.6,29.9,3,R32,1.6248,4.95,0.39,False,46.01,False,2.998,0.542
41,0,28.09,24.0,58.3,4,R32,1.7044,15.31,15.31,True,45.24,False,4.818,0.3538
41,1,27.47,24.2,40.4,3,R32,1.3325,9.89,5.16,False,41.47,False,3.833,0.3476
41,2,27.45,23.5,83.8,4,R32,1.6664,20.6,20.6,True,43.5,False,6.413,0.2598
41,3,27.15,23.6,61.1,3,R32,1.4097,15.66,3.46,False,42.19,False,3.571,0.3948
41,4,27.48,23.7,42.1,4,R32,1.62,10.06,0.56,False,45.4,False,3.052,0.5309
41,5,28.26,23.8,66.9,1,R32,1.3542,17.28,4.45,False,42.65,False,3.634,0.3726
42,22,31.18,21.9,54.2,4,R32,3.1058,12.22,12.22,True,67.0,False,2.605,1.1922
42,23,29.99,22.5,57.5,3,R32,2.4724,13.69,13.69,True,56.78,False,3.328,0.7429
42,0,29.1,23.5,34.8,2,R32,1.811,7.06,7.06,True,48.67,False,3.368,0.5378
42,1,27.4,24.4,53.3,1,R32,0.9607,14.29,10.68,False,36.89,False,5.414,0.1775
42,2,27.28,25.1,53.2,2,R32,0.8899,14.9,12.39,False,35.92,False,6.066,0.1467
42,3,27.37,21.0,69.0,1,R32,1.8695,15.09,15.09,True,46.32,False,4.615,0.4051
42,4,26.7,20.5,44.4,1,R32,1.8231,7.95,7.95,True,46.0,False,3.694,0.4935
42,5,28.89,24.6,82.0,3,R32,1.6095,21.32,1.61,False,46.71,False,3.046,0.5284
43,22,32.09,24.5,46.7,3,R32,2.4984,12.35,12.35,True,59.83,False,3.006,0.8311
43,23,31.25,23.9,55.7,2,R32,2.2837,14.5,14.5,True,55.73,False,3.488,0.6547
43,0,28.59,23.0,41.1,2,R32,1.8086,9.07,9.07,True,47.8,False,3.644,0.4964
43,1,27.15,20.6,57.1,4,R32,2.3674,11.81,11.81,True,52.51,False,3.5,0.6763
43,2,28.4,23.8,62.1,3,R32,1.6911,16.1,16.1,True,45.34,False,4.948,0.3418
43,3,27.91,25.0,56.0,3,R32,1.2351,15.61,7.36,False,40.64,False,4.214,0.2931
43,4,27.41,23.6,52.7,2,R32,1.3299,13.37,4.6,False,41.44,False,3.77,0.3527
43,5,28.4,23.6,41.7,1,R32,1.4453,9.82,2.95,False,44.02,False,3.361,0.43
44,22,30.61,21.3,57.2,4,R32,3.1135,12.49,12.49,True,66.34,False,2.652,1.174
44,23,30.83,23.4,49.2,2,R32,2.3065,12.14,12.14,True,55.96,False,3.255,0.7086
44,0,28.6,20.6,53.4,3,R32,2.6097,10.79,10.79,True,57.5,False,3.04,0.8586
44,1,28.07,23.5,59.7,3,R32,1.6841,15.21,15.21,True,45.01,False,4.838,0.3481
44,2,27.31,23.5,35.9,4,R32,1.6276,7.52,0.25,False,45.34,False,3.031,0.5369
44,3,27.76,21.8,53.2,2,R32,1.9094,11.85,11.85,True,47.67,False,3.978,0.48
44,4,27.32,23.1,60.7,3,R32,1.5892,15.09,0.4,False,44.87,False,3.075,0.5168
44,5,28.25,23.4,82.0,4,R32,1.9095,20.15,20.15,True,47.08,False,5.445,0.3507
45,22,30.88,22.0,38.2,1,R32,2.5477,7.1,7.1,True,60.15,False,2.641,0.9646
45,23,31.15,23.3,58.2,1,R32,2.2683,14.62,14.62,True,55.41,False,3.528,0.6429
45,0,29.51,21.9,64.6,4,R32,2.6543,14.92,14.92,True,58.29,False,3.322,0.7991
45,1,27.93,24.5,61.8,3,R32,1.3759,16.69,4.84,False,42.5,False,3.691,0.3728
45,2,27.26,26.0,40.7,3,R32,0.7915,11.61,14.69,False,34.78,False,7.164,0.1105
45,3,27.78,22.9,68.1,1,R32,1.468,16.7,1.93,False,43.73,False,3.29,0.4462
45,4,28.5,25.4,36.6,2,R32,1.1372,9.48,9.15,False,40.05,False,4.568,0.2489
45,5,28.43,22.2,57.0,1,R32,1.8311,13.27,13.27,True,47.31,False,4.207,0.4352
46,22,30.92,25.5,75.1,1,R32,1.6126,20.76,2.46,False,48.88,False,2.969,0.5432
46,23,29.86,23.6,69.4,2,R32,1.9905,17.67,17.67,True,50.15,False,4.476,0.4447
46,0,28.18,23.8,41.8,1,R32,1.3337,10.04,4.75,False,42.3,False,3.7,0.3604
46,1,27.94,21.5,80.0,4,R32,2.3378,17.9,17.9,True,51.98,False,4.27,0.5475
46,2,28.0,20.7,59.0,2,R32,2.2721,12.4,12.4,True,52.22,False,3.585,0.6337
46,3,28.19,22.6,36.5,2,R32,1.8102,6.97,6.97,True,47.66,False,3.442,0.526
46,4,28.28,25.9,51.9,4,R32,1.2428,15.26,8.15,False,41.06,False,4.273,0.2908
46,5,29.4,21.8,56.9,1,R32,2.2018,12.87,12.87,True,52.88,False,3.575,0.6159
47,22,31.82,21.6,57.0,2,R32,3.0589,12.71,12.71,True,66.99,False,2.633,1.1616
47,23,29.44,24.9,51.4,4,R32,1.826,14.19,14.19,True,48.27,False,4.215,0.4332
47,0,30.04,21.2,48.6,4,R32,2.9873,9.93,9.93,True,64.54,False,2.592,1.1525
47,1,27.61,21.9,64.5,2,R32,1.843,14.9,14.9,True,46.32,False,4.583,0.4021
47,2,29.35,23.6,57.3,1,R32,1.7028,14.66,14.66,True,46.7,False,4.492,0.3791
47,3,27.6,23.2,84.6,4,R32,1.789,20.46,20.46,True,45.0,False,5.981,0.2991
47,4,27.32,21.7,46.5,3,R32,1.9666,9.73,9.73,True,48.16,False,3.681,0.5343
47,5,28.32,23.1,35.7,3,R32,1.8582,7.08,7.08,True,48.36,False,3.394,0.5474
48,22,30.93,20.0,59.7,3,R32,3.4003,11.92,11.92,True,71.01,False,2.412,1.4097
48,23,31.88,23.5,71.8,4,R32,2.8624,18.11,18.11,True,63.1,False,3.237,0.8842
48,0,29.12,23.7,49.7,4,R32,2.0626,12.57,12.57,True,50.92,False,3.725,0.5538
48,1,29.25,25.7,58.1,3,R32,1.4093,16.84,5.57,False,44.26,False,3.602,0.3913
48,2,27.65,24.5,52.9,2,R32,1.1513,14.26,8.05,False,39.38,False,4.488,0.2565
48,3,27.43,22.3,48.5,2,R32,1.6851,10.91,10.91,True,44.83,False,4.188,0.4024
48,4,28.08,23.3,52.3,2,R32,1.5917,12.98,0.56,False,45.73,False,3.03,0.5253
48,5,28.67,24.4,35.8,1,R32,1.3034,8.27,5.78,False,42.38,False,3.81,0.3421
49,22,32.52,23.8,55.1,1,R32,2.5033,14.24,14.24,True,60.02,False,3.139,0.7975
49,23,29.69,23.8,67.0,2,R32,1.8899,17.3,17.3,True,48.86,False,4.602,0.4107
49,0,29.74,23.1,33.4,2,R32,2.0941,6.11,6.11,True,53.06,False,2.974,0.7041
49,1,28.26,22.4,62.6,3,R32,2.0316,14.91,14.91,True,49.22,False,4.198,0.484
49,2,27.42,23.9,73.4,3,R32,1.4005,18.85,3.89,False,42.33,False,3.604,0.3886
49,3,28.71,24.7,30.8,2,R32,1.3819,6.33,4.96,False,43.41,False,3.617,0.3821
49,4,27.73,22.9,48.2,1,R32,1.4549,11.37,2.12,False,43.5,False,3.326,0.4375
49,5,28.4,21.9,65.3,3,R32,2.2048,15.09,15.09,True,51.4,False,3.969,0.5554
50,22,31.54,23.3,56.9,1,R32,2.3747,14.27,14.27,True,57.25,False,3.344,0.7101
50,23,30.57,21.9,46.6,1,R32,2.4904,9.95,9.95,True,58.43,False,2.919,0.8531
50,0,29.83,26.0,42.5,4,R32,1.6343,12.27,2.65,False,47.92,False,3.046,0.5365
50,1,28.61,25.6,42.3,3,R32,1.263,11.84,7.56,False,41.7,False,4.111,0.3072
50,2,27.53,20.3,61.5,2,R32,2.2534,12.65,12.65,True,51.41,False,3.688,0.6111
50,3,28.52,22.7,42.4,2,R32,1.8719,9.26,9.26,True,48.45,False,3.603,0.5195
50,4,28.75,21.8,56.3,1,R32,2.0278,12.71,12.71,True,50.07,False,3.826,0.53
50,5,28.07,24.4,49.1,1,R32,1.1396,13.02,8.12,False,39.69,False,4.454,0.2558
51,22,31.85,23.9,56.4,3,R32,2.5971,14.7,14.7,True,60.36,False,3.152,0.824
51,23,30.07,20.4,54.9,1,R32,2.7613,11.02,11.02,True,61.21,False,2.831,0.9753
51,0,28.9,22.9,69.0,4,R32,2.2211,16.91,16.91,True,51.88,False,4.148,0.5355
51,1,28.31,23.7,69.5,1,R32,1.394,17.79,3.79,False,43.23,False,3.51,0.3971
51,2,29.21,22.7,47.0,1,R32,1.9073,10.8,10.8,True,49.43,False,3.676,0.5188
51,3,28.78,23.5,53.0,4,R32,2.0254,13.37,13.37,True,49.97,False,3.914,0.5175
51,4,28.27,24.4,71.9,3,R32,1.4956,19.0,3.03,False,44.48,False,3.332,0.4489
51,5,29.55,20.7,51.7,1,R32,2.5405,10.4,10.4,True,57.8,False,2.991,0.8495
52,22,31.97,21.9,60.5,1,R32,2.8682,13.91,13.91,True,64.25,False,2.851,1.006
52,23,30.34,22.1,54.1,4,R32,2.8236,12.38,12.38,True,62.05,False,2.874,0.9824
52,0,29.85,22.3,45.4,2,R32,2.3382,9.92,9.92,True,55.63,False,3.097,0.7551
52,1,29.69,21.4,33.7,1,R32,2.3887,4.75,4.75,True,57.1,False,2.655,0.8998
52,2,29.12,24.1,67.0,1,R32,1.5065,17.59,2.58,False,45.6,False,3.205,0.4701
52,3,27.79,22.7,53.6,1,R32,1.5238,12.8,0.93,False,44.53,False,3.143,0.4848
52,4,28.06,23.1,72.5,3,R32,1.7899,17.88,17.88,True,45.84,False,5.204,0.3439
52,5,29.99,26.0,60.1,2,R32,1.3778,17.66,6.32,False,44.62,False,3.648,0.3777
53,22,31.81,21.7,42.5,4,R32,3.3309,8.4,8.4,True,72.14,False,2.208,1.5083
53,23,29.65,21.3,50.6,4,R32,2.8539,10.63,10.63,True,62.05,False,2.76,1.0342
53,0,29.5,22.5,57.5,4,R32,2.4905,13.69,13.69,True,56.44,False,3.354,0.7424
53,1,28.9,24.1,50.7,4,R32,1.8956,13.24,13.24,True,48.6,False,4.05,0.4681
53,2,28.4,23.4,52.0,4,R32,1.9494,12.98,12.98,True,48.7,False,4.005,0.4867
53,3,29.29,23.6,74.2,3,R32,1.9868,18.73,18.73,True,49.32,False,4.772,0.4164
53,4,27.87,23.8,58.9,2,R32,1.4002,15.28,3.8,False,42.83,False,3.548,0.3947
53,5,29.02,25.6,58.6,2,R32,1.2222,16.88,8.14,False,41.63,False,4.2,0.291
54,22,32.36,22.0,48.7,3,R32,3.2463,10.7,10.7,True,70.88,False,2.358,1.3766
54,23,31.26,22.4,43.7,2,R32,2.6929,9.44,9.44,True,62.06,False,2.685,1.0029
54,0,31.26,24.6,32.2,3,R32,2.247,6.89,6.89,True,56.63,False,2.815,0.7982
54,1,29.13,24.5,57.5,1,R32,1.3995,15.56,4.51,False,44.12,False,3.505,0.3993
54,2,28.5,21.2,52.5,2,R32,2.2705,11.09,11.09,True,53.0,False,3.392,0.6695
54,3,27.9,21.1,67.9,1,R32,1.9862,14.94,14.94,True,48.28,False,4.32,0.4598
54,4,29.01,25.2,48.8,1,R32,1.1796,13.66,8.35,False,41.13,False,4.293,0.2747
54,5,28.41,25.5,86.5,2,R32,1.0869,23.08,9.97,False,39.35,False,4.818,0.2256
55,22,31.73,24.0,53.5,3,R32,2.5364,13.97,13.97,True,59.58,False,3.148,0.8057
55,23,31.24,24.0,60.7,2,R32,2.2559,15.94,15.94,True,55.14,False,3.687,0.6119
55,0,29.47,20.0,62.1,3,R32,3.0059,12.52,12.52,True,63.45,False,2.805,1.0718
55,1,29.37,23.6,44.5,2,R32,1.8567,10.8,10.8,True,49.0,False,3.716,0.4996
55,2,27.75,24.9,48.4,2,R32,1.0688,13.26,9.63,False,38.47,False,4.903,0.218
55,3,30.03,22.2,58.6,2,R32,2.4134,13.7,13.7,True,56.08,False,3.384,0.7132
55,4,29.78,25.8,74.6,2,R32,1.3745,20.94,6.16,False,44.37,False,3.656,0.376
55,5,29.74,22.5,55.8,3,R32,2.4037,13.23,13.23,True,55.71,False,3.37,0.7132
56,22,31.79,23.0,53.0,2,R32,2.6724,12.9,12.9,True,61.65,False,2.934,0.9108
56,23,30.8,23.1,70.7,1,R32,2.229,17.48,17.48,True,54.05,False,3.974,0.5608
56,0,29.78,21.7,44.9,4,R32,2.7808,9.21,9.21,True,61.54,False,2.698,1.0308
56,1,29.16,24.2,65.6,2,R32,1.6393,17.35,0.78,False,47.48,False,2.933,0.5589
56,2,28.13,25.8,69.7,3,R32,1.0785,19.84,10.39,False,38.92,False,4.969,0.217
56,3,28.92,24.3,65.5,2,R32,1.5477,17.42,2.19,False,45.91,False,3.149,0.4916
56,4,27.99,23.5,38.1,1,R32,1.3623,8.39,4.04,False,42.49,False,3.604,0.378
56,5,28.54,24.1,75.1,2,R32,1.498,19.41,2.7,False,44.83,False,3.274,0.4576
57,22,32.44,20.3,58.9,2,R32,3.5777,12.0,12.0,True,75.54,False,2.244,1.5947
57,23,31.06,22.4,61.3,1,R32,2.4884,14.58,14.58,True,58.07,False,3.309,0.7521
57,0,29.89,23.6,52.7,1,R32,1.849,13.37,13.37,True,49.15,False,4.004,0.4618
57,1,30.15,24.4,72.1,2,R32,1.8535,19.04,19.04,True,48.74,False,4.92,0.3767
57,2,28.8,25.7,74.9,2,R32,1.1379,20.91,9.44,False,40.36,False,4.57,0.249
57,3,28.38,22.6,43.0,4,R32,2.1593,9.38,9.38,True,51.77,False,3.333,0.6479
57,4,29.03,23.2,43.3,3,R32,2.0246,10.03,10.03,True,50.76,False,3.476,0.5824
57,5,28.78,24.3,46.7,2,R32,1.5106,12.17,2.72,False,45.25,False,3.243,0.4658
58,22,32.98,21.8,72.9,4,R32,3.6183,16.72,16.72,True,75.32,False,2.473,1.463
58,23,31.06,23.3,53.0,3,R32,2.5458,13.18,13.18,True,59.08,False,3.119,0.8162
58,0,30.25,21.3,33.8,3,R32,2.8666,4.71,4.71,True,64.4,False,2.327,1.2318
58,1,28.78,24.2,44.3,3,R32,1.6863,11.27,0.11,False,47.73,False,2.869,0.5877
58,2,28.94,23.8,36.2,1,R32,1.5366,7.91,1.85,False,45.84,False,3.126,0.4916
58,3,28.41,23.6,54.9,1,R32,1.448,14.0,2.91,False,44.07,False,3.354,0.4318
58,4,28.23,23.9,39.0,1,R32,1.3189,9.1,5.06,False,42.15,False,3.75,0.3517
58,5,30.84,22.1,74.6,1,R32,2.5108,17.37,17.37,True,57.55,False,3.615,0.6945
59,22,32.62,24.7,42.8,2,R32,2.4397,11.21,11.21,True,59.92,False,2.919,0.8359
59,23,31.34,24.5,27.6,3,R32,2.2956,4.58,4.58,True,57.8,False,2.609,0.8798
59,0,30.49,25.7,54.0,1,R32,1.4435,15.69,5.08,False,46.06,False,3.394,0.4253
59,1,28.97,21.4,52.4,2,R32,2.3442,11.25,11.25,True,54.44,False,3.292,0.712
59,2,29.23,24.4,26.6,1,R32,1.4543,3.97,3.62,False,44.97,False,3.347,0.4345
59,3,28.19,21.7,67.0,3,R32,2.203,15.3,15.3,True,51.11,False,4.028,0.5469
59,4,29.81,23.1,47.2,3,R32,2.261,11.23,11.23,True,54.36,False,3.297,0.6858
59,5,29.43,20.0,54.6,1,R32,2.6969,10.57,10.57,True,59.69,False,2.888,0.9338
60,22,32.29,21.6,56.5,4,R32,3.4853,12.58,12.58,True,73.77,False,2.335,1.4929
60,23,32.34,23.5,45.0,4,R32,2.9881,10.88,10.88,True,67.11,False,2.526,1.1831
60,0,30.12,23.8,58.8,2,R32,2.0059,15.25,15.25,True,50.98,False,4.036,0.497
60,1,29.52,25.7,79.2,4,R32,1.6316,21.82,2.39,False,47.58,False,3.049,0.5351
60,2,29.57,22.9,52.8,2,R32,2.101,12.75,12.75,True,51.87,False,3.654,0.5749
60,3,30.79,21.8,29.4,3,R32,2.8762,3.16,3.16,True,65.59,False,2.213,1.2997
60,4,29.83,22.1,33.0,4,R32,2.6861,5.06,5.06,True,61.25,False,2.476,1.0849
60,5,29.66,21.8,66.2,4,R32,2.7223,15.21,15.21,True,59.28,False,3.272,0.8321
61,22,32.38,24.9,55.8,2,R32,2.3188,15.46,15.46,True,57.3,False,3.449,0.6724
61,23,31.95,26.0,33.0,2,R32,1.9069,8.48,8.48,True,52.85,False,3.173,0.6009
61,0,30.9,22.4,51.8,4,R32,2.8962,12.0,12.0,True,63.81,False,2.752,1.0525
61,1,29.9,26.0,57.2,3,R32,1.5029,16.88,4.53,False,46.18,False,3.333,0.4508
61,2,28.54,23.6,79.8,2,R32,1.633,19.9,0.27,False,46.77,False,2.94,0.5555
61,3,28.3,21.7,68.7,1,R32,1.9318,15.69,15.69,True,48.0,False,4.471,0.4321
61,4,29.27,22.9,68.8,4,R32,2.3196,16.86,16.86,True,53.48,False,3.96,0.5858
61,5,30.47,21.7,59.4,1,R32,2.5176,13.44,13.44,True,57.97,False,3.218,0.7824
62,22,33.43,26.0,62.0,2,R32,2.3049,18.15,18.15,True,57.87,False,3.667,0.6285
62,23,31.7,23.4,54.1,4,R32,2.8417,13.59,13.59,True,63.65,False,2.864,0.9923
62,0,30.63,23.5,76.7,4,R32,2.5262,19.17,19.17,True,57.16,False,3.848,0.6566
62,1,29.89,21.0,68.0,4,R32,2.9996,14.87,14.87,True,63.29,False,2.974,1.0087
62,2,29.96,23.0,43.0,1,R32,2.028,9.74,9.74,True,51.89,False,3.356,0.6043
62,3,28.7,22.1,74.7,2,R32,2.0832,17.4,17.4,True,49.95,False,4.462,0.4669
62,4,28.78,20.0,64.2,4,R32,2.9706,13.03,13.03,True,62.01,False,2.921,1.0169
62,5,30.43,25.4,61.2,4,R32,1.9584,17.38,17.38,True,50.47,False,4.39,0.4461
63,22,33.02,23.0,44.2,4,R32,3.3056,10.15,10.15,True,72.74,False,2.263,1.4604
63,23,31.77,22.5,46.9,4,R32,3.1021,10.59,10.59,True,68.1,False,2.467,1.2575
63,0,30.3,23.8,48.9,3,R32,2.2039,12.41,12.41,True,54.01,False,3.432,0.6422
63,1,30.21,24.3,50.5,3,R32,2.0454,13.36,13.36,True,51.83,False,3.724,0.5493
63,2,28.64,22.0,61.2,4,R32,2.3935,14.18,14.18,True,54.14,False,3.596,0.6657
63,3,29.18,24.0,47.9,4,R32,1.9987,12.28,12.28,True,50.27,False,3.756,0.5321
63,4,28.52,24.3,58.3,3,R32,1.5882,15.59,1.61,False,46.03,False,3.093,0.5135
63,5,30.13,22.4,41.3,2,R32,2.3878,8.6,8.6,True,56.85,False,2.92,0.8177
64,22,33.51,22.8,28.9,2,R32,3.1906,3.78,3.78,True,73.48,False,1.986,1.6062
64,23,32.14,22.9,71.9,1,R32,2.646,17.56,17.56,True,60.75,False,3.366,0.7861
64,0,30.47,23.6,49.8,3,R32,2.3041,12.5,12.5,True,55.44,False,3.326,0.6927
64,1,30.26,23.8,65.6,4,R32,2.3431,16.97,16.97,True,54.89,False,3.826,0.6125
64,2,28.74,24.6,48.6,3,R32,1.5691,13.05,2.18,False,45.98,False,3.143,0.4992
64,3,29.62,20.8,51.9,1,R32,2.5316,10.55,10.55,True,57.73,False,3.006,0.8421
64,4,28.76,23.1,32.4,3,R32,1.9781,5.67,5.67,True,50.55,False,3.107,0.6368
64,5,29.63,24.0,73.3,3,R32,1.9696,18.92,18.92,True,49.47,False,4.78,0.412
65,22,33.47,25.6,53.7,1,R32,2.2757,15.51,15.51,True,58.02,False,3.395,0.6703
65,23,31.6,22.2,34.7,3,R32,2.9869,5.88,5.88,True,67.48,False,2.265,1.3188
65,0,30.22,23.1,59.2,1,R32,2.0727,14.7,14.7,True,51.97,False,3.862,0.5367
65,1,30.57,23.3,75.5,1,R32,2.1116,18.72,18.72,True,52.2,False,4.36,0.4843
65,2,29.95,23.8,57.3,1,R32,1.8112,14.85,14.85,True,48.58,False,4.269,0.4243
65,3,29.8,22.2,57.9,2,R32,2.3514,13.51,13.51,True,55.07,False,3.449,0.6818
65,4,30.25,22.5,65.6,1,R32,2.243,15.73,15.73,True,53.88,False,3.786,0.5924
65,5,30.0,25.1,51.7,3,R32,1.7743,14.46,14.46,True,48.27,False,4.254,0.4171
66,22,33.01,20.6,52.0,1,R32,3.5,10.39,10.39,True,75.59,False,2.175,1.6094
66,23,31.25,22.7,34.0,1,R32,2.4585,6.02,6.02,True,59.6,False,2.605,0.9437
66,0,32.1,23.2,53.7,1,R32,2.5517,13.29,13.29,True,60.35,False,3.044,0.8384
66,1,29.82,23.2,49.4,3,R32,2.2361,12.01,12.01,True,53.93,False,3.402,0.6573
66,2,29.17,22.0,38.1,3,R32,2.3856,7.06,7.06,True,55.99,False,2.863,0.8332
66,3,29.21,21.1,23.4,1,R32,2.3387,-0.62,1.0,True,56.6,False,2.465,0.9486
66,4,29.3,23.0,68.0,1,R32,1.852,16.77,16.77,True,48.07,False,4.632,0.3998
66,5,29.58,22.3,38.9,2,R32,2.2655,7.63,7.63,True,54.8,False,2.976,0.7612
67,22,32.92,24.0,57.6,4,R32,3.0092,15.12,15.12,True,67.03,False,2.776,1.0838
67,23,31.36,24.6,56.0,3,R32,2.2757,15.24,15.24,True,55.64,False,3.569,0.6376
67,0,30.77,24.6,50.2,1,R32,1.8149,13.55,13.55,True,49.71,False,3.964,0.4578
67,1,29.59,25.2,46.5,4,R32,1.7856,12.92,12.92,True,48.13,False,4.062,0.4396
67,2,29.64,23.8,36.0,1,R32,1.7278,7.83,7.83,True,48.18,False,3.482,0.4963
67,3,29.85,24.0,60.0,2,R32,1.8795,15.75,15.75,True,49.13,False,4.328,0.4343
67,4,29.57,22.1,46.5,2,R32,2.317,10.1,10.1,True,55.0,False,3.154,0.7347
67,5,30.19,23.9,68.0,1,R32,1.8479,17.63,17.63,True,48.9,False,4.65,0.3974
68,22,32.95,21.5,53.4,2,R32,3.3907,11.63,11.63,True,73.48,False,2.302,1.4728
